JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460158.67127,10.982,0.007,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=18.643|CMAGINS=18.118|CREFMAG=10.474|CREFERR= 0.006|KMAGINS=20.106|KREFMAG=11.431|KREFERR= 0.015|TV_VI=0.0269,1,1.725,Z,18.118,20.106,,DY HER,AAVSO,STD,15,,,
2460158.67197,10.854,0.015,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.930|CMAGINS=19.533|CREFMAG=10.474|CREFERR= 0.013|KMAGINS=20.343|KREFMAG=11.431|KREFERR= 0.020|TV_VI=0.0269,1,1.733,Z,19.533,20.343,,DY HER,AAVSO,STD,15,,,
2460158.67267,10.426,0.013,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.509|CMAGINS=19.538|CREFMAG=10.474|CREFERR= 0.013|KMAGINS=20.499|KREFMAG=11.431|KREFERR= 0.020,1,1.741,Z,19.538,20.499,,DY HER,AAVSO,STD,16,,,
2460158.67344,10.003,0.021,,I,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=20.041|CMAGINS=19.422|CREFMAG= 9.355|CREFERR= 0.017|KMAGINS=20.413|KREFMAG=10.321|KREFERR= 0.026,1,1.749,Z,19.422,20.413,,DY HER,AAVSO,STD,16,,,
2460158.67420,10.858,0.016,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.865|CMAGINS=19.464|CREFMAG=10.474|CREFERR= 0.013|KMAGINS=20.835|KREFMAG=11.431|KREFERR= 0.026|TV_VI=0.0269,1,1.758,Z,19.464,20.835,,DY HER,AAVSO,STD,16,,,
2460158.67490,10.228,0.016,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.672|CMAGINS=19.900|CREFMAG=10.474|CREFERR= 0.018|KMAGINS=20.106|KREFMAG=11.431|KREFERR= 0.019|TV_VI=0.0269,1,1.766,Z,19.900,20.106,,DY HER,AAVSO,STD,16,,,
2460158.67560,9.994,0.009,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=18.659|CMAGINS=19.121|CREFMAG=10.474|CREFERR= 0.010|KMAGINS=19.399|KREFMAG=11.431|KREFERR= 0.011|TV_VI=0.0269,1,1.774,Z,19.121,19.399,,DY HER,AAVSO,STD,16,,,
2460158.67631,10.557,0.008,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=18.511|CMAGINS=18.411|CREFMAG=10.474|CREFERR= 0.007|KMAGINS=19.633|KREFMAG=11.431|KREFERR= 0.012|TV_VI=0.0269,1,1.782,Z,18.411,19.633,,DY HER,AAVSO,STD,16,,,
2460158.67702,11.359,0.012,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.672|CMAGINS=18.769|CREFMAG=10.474|CREFERR= 0.009|KMAGINS=20.771|KREFMAG=11.431|KREFERR= 0.027|TV_VI=0.0269,1,1.790,T,18.769,20.771,,DY HER,AAVSO,STD,16,,,
2460158.67772,9.713,0.015,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.145|CMAGINS=19.888|CREFMAG=10.474|CREFERR= 0.019|KMAGINS=19.757|KREFMAG=11.431|KREFERR= 0.019|TV_VI=0.0269,1,1.799,T,19.888,19.757,,DY HER,AAVSO,STD,16,,,
2460158.67842,10.593,0.008,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=18.703|CMAGINS=18.566|CREFMAG=10.474|CREFERR= 0.008|KMAGINS=19.795|KREFMAG=11.431|KREFERR= 0.013|TV_VI=0.0269,1,1.807,Z,18.566,19.795,,DY HER,AAVSO,STD,16,,,
2460158.67912,10.854,0.011,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.214|CMAGINS=18.817|CREFMAG=10.474|CREFERR= 0.009|KMAGINS=19.893|KREFMAG=11.431|KREFERR= 0.015|TV_VI=0.0269,1,1.816,Z,18.817,19.893,,DY HER,AAVSO,STD,16,,,
2460158.67983,10.292,0.009,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=18.865|CMAGINS=19.030|CREFMAG=10.474|CREFERR= 0.010|KMAGINS=19.818|KREFMAG=11.431|KREFERR= 0.014|TV_VI=0.0269,1,1.825,Z,19.030,19.818,,DY HER,AAVSO,STD,16,,,
2460158.68053,11.527,0.016,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.896|CMAGINS=18.855|CREFMAG=10.474|CREFERR= 0.010|KMAGINS=21.430|KREFMAG=11.431|KREFERR= 0.048,1,1.834,T,18.855,21.430,,DY HER,AAVSO,STD,17,,,
2460158.68128,9.953,0.059,,I,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=21.388|CMAGINS=20.771|CREFMAG= 9.355|CREFERR= 0.045|KMAGINS=21.056|KREFMAG=10.321|KREFERR= 0.049,1,1.844,Z,20.771,21.056,,DY HER,AAVSO,STD,17,,,
2460158.68203,10.519,0.018,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.900|CMAGINS=19.867|CREFMAG=10.474|CREFERR= 0.018|KMAGINS=20.457|KREFMAG=11.431|KREFERR= 0.023|TV_VI=0.0269,1,1.853,Z,19.867,20.457,,DY HER,AAVSO,STD,17,,,
2460158.68273,10.455,0.012,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.283|CMAGINS=19.313|CREFMAG=10.474|CREFERR= 0.012|KMAGINS=20.163|KREFMAG=11.431|KREFERR= 0.021|TV_VI=0.0269,1,1.862,Z,19.313,20.163,,DY HER,AAVSO,STD,17,,,
2460158.68346,10.816,0.012,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=19.666|CMAGINS=19.335|CREFMAG=10.474|CREFERR= 0.011|KMAGINS=20.662|KREFMAG=11.431|KREFERR= 0.026|TV_VI=0.0269,1,1.872,Z,19.335,20.662,,DY HER,AAVSO,STD,17,,,
2460158.68487,10.814,0.105,,V,MZK,,000-BBX-643,000-BJR-400,X28007GC,|VMAGINS=22.797|CMAGINS=22.468|CREFMAG=10.474|CREFERR= 0.090|KMAGINS=22.639|KREFMAG=11.431|KREFERR= 0.137|TV_VI=0.0269,1,1.891,Z,22.468,22.639,,DY HER,AAVSO,STD,17,,,
2460159.35417,10.3,,,Vis.,CMAE,,10.3,,X28809F,,,,Z,,,,DY HER,AAVSO,STD,,,,
2460178.331338,10.6742,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.377,Z,,11.08047,2460178.3318099,DY HER,AAVSO,STD,,,,
2460178.332033,10.6361,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.380,Z,,11.07275,2460178.3325043,DY HER,AAVSO,STD,,,,
2460178.332738,10.6359,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.383,Z,,11.06174,2460178.3332102,DY HER,AAVSO,STD,,,,
2460178.333445,10.6673,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.385,Z,,11.07334,2460178.3339162,DY HER,AAVSO,STD,,,,
2460178.334139,10.6289,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.388,Z,,11.08443,2460178.3346106,DY HER,AAVSO,STD,,,,
2460178.334845,10.6546,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.391,Z,,11.07097,2460178.3353166,DY HER,AAVSO,STD,,,,
2460178.335539,10.6457,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.394,Z,,11.06492,2460178.3360109,DY HER,AAVSO,STD,,,,
2460178.336245,10.6195,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.397,Z,,11.06977,2460178.3367169,DY HER,AAVSO,STD,,,,
2460178.336952,10.6435,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.400,Z,,11.07695,2460178.3374229,DY HER,AAVSO,STD,,,,
2460178.337646,10.6484,0.0096,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.403,Z,,11.05729,2460178.3381173,DY HER,AAVSO,STD,,,,
2460178.338352,10.6458,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.406,Z,,11.09498,2460178.3388232,DY HER,AAVSO,STD,,,,
2460178.339058,10.6424,0.0094,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.409,Z,,11.09248,2460178.3395292,DY HER,AAVSO,STD,,,,
2460178.340458,10.6126,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.415,Z,,11.06152,2460178.3409295,DY HER,AAVSO,STD,,,,
2460178.341164,10.6354,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.418,Z,,11.09106,2460178.3416355,DY HER,AAVSO,STD,,,,
2460178.342565,10.6253,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.424,Z,,11.07361,2460178.3430358,DY HER,AAVSO,STD,,,,
2460178.343965,10.6154,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.431,Z,,11.09436,2460178.3444362,DY HER,AAVSO,STD,,,,
2460178.344671,10.6064,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.434,Z,,11.08312,2460178.3451421,DY HER,AAVSO,STD,,,,
2460178.345366,10.5957,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.438,Z,,11.08282,2460178.3458365,DY HER,AAVSO,STD,,,,
2460178.346072,10.5942,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.441,Z,,11.07085,2460178.3465425,DY HER,AAVSO,STD,,,,
2460178.346778,10.5762,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.444,Z,,11.09254,2460178.3472484,DY HER,AAVSO,STD,,,,
2460178.347472,10.595,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.448,Z,,11.11559,2460178.3479428,DY HER,AAVSO,STD,,,,
2460178.348178,10.5784,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.451,Z,,11.10441,2460178.3486488,DY HER,AAVSO,STD,,,,
2460178.350285,10.561,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.462,Z,,11.07837,2460178.3507551,DY HER,AAVSO,STD,,,,
2460178.350991,10.5424,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.466,Z,,11.07288,2460178.3514611,DY HER,AAVSO,STD,,,,
2460178.351685,10.5261,0.0091,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.469,Z,,11.09688,2460178.3521555,DY HER,AAVSO,STD,,,,
2460178.353097,10.5081,0.0095,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.477,Z,,11.07698,2460178.3535674,DY HER,AAVSO,STD,,,,
2460178.353792,10.5004,0.0091,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.481,Z,,11.09376,2460178.3542618,DY HER,AAVSO,STD,,,,
2460178.355898,10.4686,0.0089,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.493,Z,,11.07970,2460178.3563681,DY HER,AAVSO,STD,,,,
2460178.357299,10.4474,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.501,Z,,11.08469,2460178.3577684,DY HER,AAVSO,STD,,,,
2460178.358005,10.4196,0.0088,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.505,Z,,11.07181,2460178.3584744,DY HER,AAVSO,STD,,,,
2460178.358711,10.4062,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.509,Z,,11.06387,2460178.3591803,DY HER,AAVSO,STD,,,,
2460178.359417,10.4103,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.513,Z,,11.06148,2460178.3598863,DY HER,AAVSO,STD,,,,
2460178.360111,10.399,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.517,Z,,11.07158,2460178.3605807,DY HER,AAVSO,STD,,,,
2460178.360817,10.3749,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.522,Z,,11.06245,2460178.3612867,DY HER,AAVSO,STD,,,,
2460178.361523,10.3587,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.526,Z,,11.06616,2460178.3619926,DY HER,AAVSO,STD,,,,
2460178.362924,10.3084,0.0083,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.535,Z,,11.08620,2460178.3633930,DY HER,AAVSO,STD,,,,
2460178.36363,10.3088,0.0084,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.539,Z,,11.09198,2460178.3640989,DY HER,AAVSO,STD,,,,
2460178.364324,10.2911,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.544,Z,,11.07981,2460178.3647933,DY HER,AAVSO,STD,,,,
2460178.36503,10.2835,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.548,Z,,11.08981,2460178.3654993,DY HER,AAVSO,STD,,,,
2460178.365736,10.2545,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.553,Z,,11.08330,2460178.3662052,DY HER,AAVSO,STD,,,,
2460178.366431,10.2573,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.557,Z,,11.09101,2460178.3668996,DY HER,AAVSO,STD,,,,
2460178.367137,10.2201,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.562,Z,,11.07234,2460178.3676056,DY HER,AAVSO,STD,,,,
2460178.367843,10.2135,0.0080,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.567,Z,,11.07484,2460178.3683115,DY HER,AAVSO,STD,,,,
2460178.369243,10.1882,0.0080,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.577,Z,,11.06629,2460178.3697119,DY HER,AAVSO,STD,,,,
2460178.370644,10.1684,0.0079,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.586,Z,,11.06534,2460178.3711122,DY HER,AAVSO,STD,,,,
2460178.37135,10.1716,0.0079,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.592,Z,,11.07839,2460178.3718182,DY HER,AAVSO,STD,,,,
2460178.372044,10.1569,0.0078,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.597,Z,,11.05911,2460178.3725126,DY HER,AAVSO,STD,,,,
2460178.37275,10.1478,0.0078,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.602,Z,,11.07096,2460178.3732185,DY HER,AAVSO,STD,,,,
2460178.373456,10.1449,0.0078,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.607,Z,,11.06276,2460178.3739245,DY HER,AAVSO,STD,,,,
2460178.374151,10.1313,0.0079,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.612,Z,,11.07648,2460178.3746189,DY HER,AAVSO,STD,,,,
2460178.374857,10.1222,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.618,Z,,11.03135,2460178.3753249,DY HER,AAVSO,STD,,,,
2460178.375563,10.1273,0.0078,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.623,Z,,11.06165,2460178.3760308,DY HER,AAVSO,STD,,,,
2460178.376963,10.1512,0.0079,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.634,Z,,11.08631,2460178.3774312,DY HER,AAVSO,STD,,,,
2460178.377669,10.1453,0.0079,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.639,Z,,11.07877,2460178.3781371,DY HER,AAVSO,STD,,,,
2460178.378364,10.1588,0.0080,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.645,Z,,11.07721,2460178.3788315,DY HER,AAVSO,STD,,,,
2460178.37907,10.1691,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.651,Z,,11.07810,2460178.3795375,DY HER,AAVSO,STD,,,,
2460178.379764,10.1936,0.0083,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.656,Z,,11.07064,2460178.3802319,DY HER,AAVSO,STD,,,,
2460178.38047,10.1854,0.0080,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.662,Z,,11.07078,2460178.3809378,DY HER,AAVSO,STD,,,,
2460178.381176,10.1877,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.668,Z,,11.05148,2460178.3816438,DY HER,AAVSO,STD,,,,
2460178.381871,10.1619,0.0080,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.674,Z,,11.06347,2460178.3823382,DY HER,AAVSO,STD,,,,
2460178.382576,10.1634,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.680,Z,,11.04784,2460178.3830441,DY HER,AAVSO,STD,,,,
2460178.383283,10.1982,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.686,Z,,11.07391,2460178.3837501,DY HER,AAVSO,STD,,,,
2460178.383977,10.1956,0.0087,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.692,Z,,11.03365,2460178.3844445,DY HER,AAVSO,STD,,,,
2460178.384683,10.2141,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.698,Z,,11.04888,2460178.3851504,DY HER,AAVSO,STD,,,,
2460178.385389,10.2217,0.0084,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.705,Z,,11.04485,2460178.3858564,DY HER,AAVSO,STD,,,,
2460178.386083,10.2036,0.0081,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.711,Z,,11.05588,2460178.3865508,DY HER,AAVSO,STD,,,,
2460178.387495,10.2311,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.724,Z,,11.11336,2460178.3879627,DY HER,AAVSO,STD,,,,
2460178.38819,10.2517,0.0083,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.731,Z,,11.06869,2460178.3886571,DY HER,AAVSO,STD,,,,
2460178.388896,10.2423,0.0082,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.737,Z,,11.09085,2460178.3893631,DY HER,AAVSO,STD,,,,
2460178.389602,10.2399,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.744,Z,,11.04651,2460178.3900690,DY HER,AAVSO,STD,,,,
2460178.390296,10.2617,0.0084,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.751,Z,,11.07410,2460178.3907634,DY HER,AAVSO,STD,,,,
2460178.391002,10.2716,0.0083,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.758,Z,,11.08854,2460178.3914694,DY HER,AAVSO,STD,,,,
2460178.391708,10.2804,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.765,Z,,11.06613,2460178.3921753,DY HER,AAVSO,STD,,,,
2460178.392403,10.3062,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.772,Z,,11.07123,2460178.3928697,DY HER,AAVSO,STD,,,,
2460178.393109,10.278,0.0084,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.779,Z,,11.06855,2460178.3935757,DY HER,AAVSO,STD,,,,
2460178.393815,10.2986,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.786,Z,,11.08127,2460178.3942816,DY HER,AAVSO,STD,,,,
2460178.394509,10.3111,0.0084,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.793,Z,,11.08552,2460178.3949760,DY HER,AAVSO,STD,,,,
2460178.395215,10.3161,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.801,Z,,11.05970,2460178.3956820,DY HER,AAVSO,STD,,,,
2460178.395921,10.3101,0.0085,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.808,Z,,11.08909,2460178.3963880,DY HER,AAVSO,STD,,,,
2460178.397322,10.333,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.823,Z,,11.09111,2460178.3977883,DY HER,AAVSO,STD,,,,
2460178.398028,10.3322,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.831,Z,,11.08750,2460178.3984943,DY HER,AAVSO,STD,,,,
2460178.398734,10.3205,0.0086,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.839,Z,,11.06928,2460178.3992002,DY HER,AAVSO,STD,,,,
2460178.399428,10.3472,0.0087,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.847,Z,,11.08233,2460178.3998946,DY HER,AAVSO,STD,,,,
2460178.400134,10.3318,0.0087,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.855,Z,,11.07029,2460178.4006006,DY HER,AAVSO,STD,,,,
2460178.40084,10.3365,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.863,Z,,11.04459,2460178.4013065,DY HER,AAVSO,STD,,,,
2460178.401535,10.3363,0.0087,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.871,Z,,11.06012,2460178.4020009,DY HER,AAVSO,STD,,,,
2460178.402947,10.3587,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.888,Z,,11.05441,2460178.4034128,DY HER,AAVSO,STD,,,,
2460178.403641,10.3705,0.0089,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.896,Z,,11.10000,2460178.4041072,DY HER,AAVSO,STD,,,,
2460178.404347,10.3616,0.0088,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.905,Z,,11.07975,2460178.4048132,DY HER,AAVSO,STD,,,,
2460178.405053,10.3845,0.0089,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.913,Z,,11.08321,2460178.4055192,DY HER,AAVSO,STD,,,,
2460178.405748,10.3917,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.922,Z,,11.08641,2460178.4062135,DY HER,AAVSO,STD,,,,
2460178.406454,10.4004,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.931,Z,,11.09584,2460178.4069195,DY HER,AAVSO,STD,,,,
2460178.40716,10.3868,0.0091,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.940,Z,,11.08167,2460178.4076255,DY HER,AAVSO,STD,,,,
2460178.407854,10.3955,0.0089,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.949,Z,,11.10597,2460178.4083198,DY HER,AAVSO,STD,,,,
2460178.40856,10.3977,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.958,Z,,11.05757,2460178.4090258,DY HER,AAVSO,STD,,,,
2460178.409266,10.4091,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.968,Z,,11.08746,2460178.4097318,DY HER,AAVSO,STD,,,,
2460178.409961,10.4308,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.977,Z,,11.08913,2460178.4104262,DY HER,AAVSO,STD,,,,
2460178.410667,10.4243,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,1.987,Z,,11.09142,2460178.4111321,DY HER,AAVSO,STD,,,,
2460178.412067,10.4136,0.0090,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.006,Z,,11.10609,2460178.4125325,DY HER,AAVSO,STD,,,,
2460178.412773,10.4015,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.016,Z,,11.06052,2460178.4132384,DY HER,AAVSO,STD,,,,
2460178.413479,10.4435,0.0091,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.027,Z,,11.09432,2460178.4139444,DY HER,AAVSO,STD,,,,
2460178.414174,10.4304,0.0094,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.037,Z,,11.08416,2460178.4146388,DY HER,AAVSO,STD,,,,
2460178.41488,10.4253,0.0091,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.047,Z,,11.07103,2460178.4153447,DY HER,AAVSO,STD,,,,
2460178.415586,10.4308,0.0112,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.058,Z,,11.11487,2460178.4160507,DY HER,AAVSO,STD,,,,
2460178.41628,10.4244,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.068,Z,,11.06044,2460178.4167451,DY HER,AAVSO,STD,,,,
2460178.416986,10.4308,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.079,Z,,11.09723,2460178.4174510,DY HER,AAVSO,STD,,,,
2460178.417692,10.4216,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.090,Z,,11.07060,2460178.4181570,DY HER,AAVSO,STD,,,,
2460178.418398,10.4341,0.0092,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.101,Z,,11.06864,2460178.4188630,DY HER,AAVSO,STD,,,,
2460178.419093,10.4647,0.0100,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.112,Z,,11.06162,2460178.4195574,DY HER,AAVSO,STD,,,,
2460178.420505,10.4665,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.135,Z,,11.09546,2460178.4209693,DY HER,AAVSO,STD,,,,
